Datetime,Open,High,Low,Close,Adj Close,Volume
2020-06-22 13:30:00-04:00,89.31997680664062,89.38500213623047,89.1050033569336,89.36497497558594,89.36497497558594,3290448
2020-06-22 14:30:00-04:00,89.36624908447266,89.80500030517578,89.30999755859375,89.42749786376953,89.42749786376953,5975388
2020-06-22 15:30:00-04:00,89.42749786376953,89.86499786376953,89.37000274658203,89.72250366210938,89.72250366210938,3460144
2020-06-23 09:30:00-04:00,91.0,91.5250015258789,90.5675277709961,91.44625091552734,91.44625091552734,11141606
2020-06-23 10:30:00-04:00,91.44499969482422,91.67250061035156,91.2300033569336,91.66502380371094,91.66502380371094,5980696
2020-06-23 11:30:00-04:00,91.66500091552734,92.34500122070312,91.61499786376953,92.31749725341797,92.31749725341797,5882220
2020-06-23 12:30:00-04:00,92.32062530517578,92.8499984741211,92.2925033569336,92.8438720703125,92.8438720703125,6787671
2020-06-23 13:30:00-04:00,92.8499984741211,93.09500122070312,92.25,92.52950286865234,92.52950286865234,8531003
2020-06-23 14:30:00-04:00,92.53099822998047,92.75499725341797,91.70249938964844,91.74749755859375,91.74749755859375,6678951
2020-06-23 15:30:00-04:00,91.73249816894531,91.98750305175781,91.50749969482422,91.59249877929688,91.59249877929688,5542921
2020-06-24 09:30:00-04:00,91.25,92.19750213623047,90.56999969482422,91.29750061035156,91.29750061035156,12046282
2020-06-24 10:30:00-04:00,91.2874984741211,91.30249786376953,90.11499786376953,90.48249816894531,90.48249816894531,7721705
2020-06-24 11:30:00-04:00,90.48249816894531,90.54750061035156,89.62999725341797,90.3949966430664,90.3949966430664,6526157
2020-06-24 12:30:00-04:00,90.395751953125,90.95562744140625,90.11250305175781,90.5,90.5,5242116
2020-06-24 13:30:00-04:00,90.49500274658203,90.55000305175781,89.82252502441406,90.43499755859375,90.43499755859375,4867147
2020-06-24 14:30:00-04:00,90.4310531616211,90.59249877929688,89.91752624511719,90.30500030517578,90.30500030517578,5149888
2020-06-24 15:30:00-04:00,90.3062515258789,90.47250366210938,89.875,90.00749969482422,90.00749969482422,3860537
2020-06-25 09:30:00-04:00,90.17500305175781,90.84500122070312,89.39250183105469,90.63249969482422,90.63249969482422,9545702
2020-06-25 10:30:00-04:00,90.63500213623047,90.71749877929688,89.9000015258789,90.39250183105469,90.39250183105469,4898410
2020-06-25 11:30:00-04:00,90.4000015258789,91.00499725341797,90.05500030517578,90.71499633789062,90.71499633789062,4409968
2020-06-25 12:30:00-04:00,90.71499633789062,90.86750030517578,90.30999755859375,90.52874755859375,90.52874755859375,2880016
2020-06-25 13:30:00-04:00,90.5250015258789,90.73497772216797,90.11750030517578,90.27749633789062,90.27749633789062,2325362
2020-06-25 14:30:00-04:00,90.27249908447266,90.88249969482422,90.0,90.79499816894531,90.79499816894531,4637591
2020-06-25 15:30:00-04:00,90.79499816894531,91.25,90.604248046875,91.24252319335938,91.24252319335938,3518095
2020-06-26 09:30:00-04:00,91.10250091552734,91.33000183105469,88.79499816894531,89.40499877929688,89.40499877929688,9657781
2020-06-26 10:30:00-04:00,89.41500091552734,89.95999908447266,88.83999633789062,89.74749755859375,89.74749755859375,6560142
2020-06-26 11:30:00-04:00,89.76499938964844,90.3499984741211,89.26499938964844,89.5625,89.5625,4795744
2020-06-26 12:30:00-04:00,89.55750274658203,90.04750061035156,89.20999908447266,89.94999694824219,89.94999694824219,4909648
2020-06-26 13:30:00-04:00,89.9625015258789,89.9749984741211,89.06500244140625,89.15249633789062,89.15249633789062,4173104
2020-06-26 14:30:00-04:00,89.1500015258789,89.28500366210938,88.76750183105469,89.0124740600586,89.0124740600586,4424081
2020-06-26 15:30:00-04:00,89.0,89.4749984741211,88.25499725341797,88.42250061035156,88.42250061035156,6931167
2020-06-29 09:30:00-04:00,88.3125,89.37999725341797,87.81999969482422,89.30249786376953,89.30249786376953,8955346
2020-06-29 10:30:00-04:00,89.30750274658203,89.96499633789062,89.19999694824219,89.91744995117188,89.91744995117188,4733992
2020-06-29 11:30:00-04:00,89.92749786376953,90.31612396240234,89.86250305175781,90.29857635498047,90.29857635498047,4059912
2020-06-29 12:30:00-04:00,90.30500030517578,90.54340362548828,89.98750305175781,90.04395294189453,90.04395294189453,2958195
2020-06-29 13:30:00-04:00,90.03250122070312,90.4499740600586,89.97750091552734,90.13249969482422,90.13249969482422,2296096
2020-06-29 14:30:00-04:00,90.11750030517578,90.16744995117188,89.62999725341797,89.96749877929688,89.96749877929688,3085138
2020-06-29 15:30:00-04:00,89.96499633789062,90.50749969482422,89.72250366210938,90.5,90.5,3259402
2020-06-30 09:30:00-04:00,90.0199966430664,91.27999877929688,90.0,91.05249786376953,91.05249786376953,7759611
2020-06-30 10:30:00-04:00,91.0425033569336,91.47000122070312,90.88762664794922,91.29499816894531,91.29499816894531,3993614
2020-06-30 11:30:00-04:00,91.28500366210938,91.39250183105469,91.05400085449219,91.21587371826172,91.21587371826172,2701294
2020-06-30 12:30:00-04:00,91.2125015258789,91.27749633789062,90.43250274658203,90.79125213623047,90.79125213623047,3350733
2020-06-30 13:30:00-04:00,90.7925033569336,90.85250091552734,90.29499816894531,90.64865112304688,90.64865112304688,3121114
2020-06-30 14:30:00-04:00,90.64749908447266,90.96499633789062,90.51249694824219,90.89749908447266,90.89749908447266,3160080
2020-06-30 15:30:00-04:00,90.90249633789062,91.49500274658203,90.8324966430664,91.13749694824219,91.13749694824219,4885751
2020-07-01 09:30:00-04:00,91.27999877929688,91.8375244140625,91.1500015258789,91.5824966430664,91.5824966430664,6412487
2020-07-01 10:30:00-04:00,91.58499908447266,91.80249786376953,91.41000366210938,91.57749938964844,91.57749938964844,4102901
2020-07-01 11:30:00-04:00,91.5824966430664,91.72250366210938,91.48999786376953,91.55500030517578,91.55500030517578,2268995
2020-07-01 12:30:00-04:00,91.55500030517578,91.83999633789062,91.38502502441406,91.48002624511719,91.48002624511719,2786430
2020-07-01 13:30:00-04:00,91.48497772216797,91.72000122070312,91.3375015258789,91.4124755859375,91.4124755859375,2555084
2020-07-01 14:30:00-04:00,91.40750122070312,91.54000091552734,90.97750091552734,91.13249969482422,91.13249969482422,4536514
2020-07-01 15:30:00-04:00,91.125,91.42500305175781,91.0,91.00250244140625,91.00250244140625,2914498
2020-07-02 09:30:00-04:00,91.9625015258789,92.61750030517578,91.375,91.54000091552734,91.54000091552734,9335216
2020-07-02 10:30:00-04:00,91.53624725341797,92.0199966430664,91.47250366210938,91.58875274658203,91.58875274658203,4087325
2020-07-02 11:30:00-04:00,91.5999984741211,92.01497650146484,91.45249938964844,91.94750213623047,91.94750213623047,2726122
2020-07-02 12:30:00-04:00,91.94750213623047,91.96499633789062,91.61250305175781,91.6449966430664,91.6449966430664,2066683
2020-07-02 13:30:00-04:00,91.64250183105469,91.73999786376953,91.53500366210938,91.73500061035156,91.73500061035156,1840420
2020-07-02 14:30:00-04:00,91.73750305175781,91.82749938964844,91.55249786376953,91.64244842529297,91.64244842529297,2145578
2020-07-02 15:30:00-04:00,91.64749908447266,91.75,90.96499633789062,91.02999877929688,91.02999877929688,3482054
2020-07-06 09:30:00-04:00,92.5,93.4749984741211,92.46749877929688,93.29750061035156,93.29750061035156,8670724
2020-07-06 10:30:00-04:00,93.29090118408203,93.88999938964844,93.25250244140625,93.80750274658203,93.80750274658203,4610456
2020-07-06 11:30:00-04:00,93.80999755859375,93.94499969482422,93.32749938964844,93.4000015258789,93.4000015258789,3328793
2020-07-06 12:30:00-04:00,93.4000015258789,93.69999694824219,93.30750274658203,93.45249938964844,93.45249938964844,2145184
2020-07-06 13:30:00-04:00,93.4625015258789,93.54747772216797,92.98999786376953,93.19249725341797,93.19249725341797,2281248
2020-07-06 14:30:00-04:00,93.18450164794922,93.37750244140625,93.00250244140625,93.32624816894531,93.32624816894531,2489443
2020-07-06 15:30:00-04:00,93.32250213623047,93.60250091552734,93.32250213623047,93.4625015258789,93.4625015258789,2792354
2020-07-07 09:30:00-04:00,93.85250091552734,94.65499877929688,93.51249694824219,94.62249755859375,94.62249755859375,7251361
2020-07-07 10:30:00-04:00,94.625,94.625,94.20249938964844,94.51750183105469,94.51750183105469,3559162
2020-07-07 11:30:00-04:00,94.51750183105469,94.61250305175781,93.93000030517578,94.22000122070312,94.22000122070312,3182348
2020-07-07 12:30:00-04:00,94.22000122070312,94.26499938964844,93.79750061035156,94.0425033569336,94.0425033569336,2238470
2020-07-07 13:30:00-04:00,94.04125213623047,94.19000244140625,93.77249908447266,93.86499786376953,93.86499786376953,2163131
2020-07-07 14:30:00-04:00,93.85749816894531,93.875,93.60250091552734,93.73750305175781,93.73750305175781,3076607
2020-07-07 15:30:00-04:00,93.74500274658203,93.9375,93.05750274658203,93.1675033569336,93.1675033569336,3305019
2020-07-08 09:30:00-04:00,94.18000030517578,95.22000122070312,94.08999633789062,94.56749725341797,94.56749725341797,8251665
2020-07-08 10:30:00-04:00,94.5625,95.16177368164062,94.1675033569336,94.59380340576172,94.59380340576172,4825647
2020-07-08 11:30:00-04:00,94.6050033569336,95.09249877929688,94.54000091552734,94.93250274658203,94.93250274658203,2910801
2020-07-08 12:30:00-04:00,94.93250274658203,95.09249877929688,94.63500213623047,94.78500366210938,94.78500366210938,2206414
2020-07-08 13:30:00-04:00,94.78250122070312,94.9625015258789,94.47750091552734,94.91999816894531,94.91999816894531,2224735
2020-07-08 14:30:00-04:00,94.93207550048828,95.1449966430664,94.71499633789062,95.07749938964844,95.07749938964844,2648437
2020-07-08 15:30:00-04:00,95.07749938964844,95.375,94.87752532958984,95.36000061035156,95.36000061035156,3113652
2020-07-09 09:30:00-04:00,96.26249694824219,98.47750091552734,95.57499694824219,96.06749725341797,96.06749725341797,7766846
2020-07-09 10:30:00-04:00,96.07875061035156,96.13642120361328,94.67250061035156,95.11000061035156,95.11000061035156,5946564
2020-07-09 11:30:00-04:00,95.125,95.74500274658203,94.95984649658203,95.60652160644531,95.60652160644531,3373614
2020-07-09 12:30:00-04:00,95.59249877929688,95.875,95.51122283935547,95.7074966430664,95.7074966430664,2396026
2020-07-09 13:30:00-04:00,95.7249984741211,95.7874984741211,95.2874984741211,95.65499877929688,95.65499877929688,2571014
2020-07-09 14:30:00-04:00,95.65750122070312,96.03500366210938,95.21499633789062,95.25,95.25,3364273
2020-07-09 15:30:00-04:00,95.2562255859375,95.82499694824219,95.0,95.6624984741211,95.6624984741211,4045128
2020-07-10 09:30:00-04:00,95.6675033569336,95.78500366210938,94.7051773071289,95.45999908447266,95.45999908447266,7019869
2020-07-10 10:30:00-04:00,95.45050048828125,95.51249694824219,95.12000274658203,95.42375183105469,95.42375183105469,2684500
2020-07-10 11:30:00-04:00,95.42250061035156,95.63249969482422,95.2249984741211,95.25395202636719,95.25395202636719,2247743
2020-07-10 12:30:00-04:00,95.25749969482422,95.49500274658203,95.10749816894531,95.45874786376953,95.45874786376953,1877361
2020-07-10 13:30:00-04:00,95.4625015258789,95.47250366210938,95.24749755859375,95.37249755859375,95.37249755859375,1706807
2020-07-10 14:30:00-04:00,95.37249755859375,95.84750366210938,95.33499908447266,95.7925033569336,95.7925033569336,2556048
2020-07-10 15:30:00-04:00,95.79000091552734,95.9800033569336,95.72000122070312,95.87999725341797,95.87999725341797,2553526
2020-07-13 09:30:00-04:00,97.18000030517578,99.65499877929688,97.0875244140625,99.63999938964844,99.63999938964844,11540694
2020-07-13 10:30:00-04:00,99.6373519897461,99.95500183105469,99.2300033569336,99.89875030517578,99.89875030517578,6394750
2020-07-13 11:30:00-04:00,99.9000015258789,99.90499877929688,99.22750091552734,99.42749786376953,99.42749786376953,3850415
2020-07-13 12:30:00-04:00,99.44249725341797,99.55999755859375,98.68250274658203,99.09249877929688,99.09249877929688,3847182
2020-07-13 13:30:00-04:00,99.09750366210938,99.14749908447266,97.2249984741211,97.29750061035156,97.29750061035156,5221933
2020-07-13 14:30:00-04:00,97.30249786376953,97.8550033569336,96.40249633789062,96.48500061035156,96.48500061035156,7120239
2020-07-13 15:30:00-04:00,96.48374938964844,96.61000061035156,95.25749969482422,95.47750091552734,95.47750091552734,5919163
2020-07-14 09:30:00-04:00,95.0,96.61250305175781,93.87750244140625,94.78250122070312,94.78250122070312,13639305
2020-07-14 10:30:00-04:00,94.78375244140625,95.4375,94.50767517089844,95.25499725341797,95.25499725341797,5607882
2020-07-14 11:30:00-04:00,95.25,96.08000183105469,95.08000183105469,95.63749694824219,95.63749694824219,3885247
2020-07-14 12:30:00-04:00,95.69000244140625,95.91500091552734,95.00499725341797,95.44499969482422,95.44499969482422,2323115
2020-07-14 13:30:00-04:00,95.44999694824219,96.73500061035156,95.42749786376953,96.62252807617188,96.62252807617188,4120945
2020-07-14 14:30:00-04:00,96.63749694824219,96.86750030517578,95.71749877929688,96.4456787109375,96.4456787109375,5035992
2020-07-14 15:30:00-04:00,96.44999694824219,97.25499725341797,96.32250213623047,97.14749908447266,97.14749908447266,4090693
2020-07-15 09:30:00-04:00,98.95999908447266,99.24749755859375,98.0875015258789,98.72994995117188,98.72994995117188,9984377
2020-07-15 10:30:00-04:00,98.72250366210938,98.80000305175781,96.84500122070312,97.5999984741211,97.5999984741211,7933380
2020-07-15 11:30:00-04:00,97.59500122070312,97.65499877929688,96.48999786376953,97.21327209472656,97.21327209472656,5661063
2020-07-15 12:30:00-04:00,97.21499633789062,97.8375015258789,96.8499984741211,97.5199966430664,97.5199966430664,3590303
2020-07-15 13:30:00-04:00,97.5250015258789,97.95747375488281,97.26750183105469,97.79000091552734,97.79000091552734,2931175
2020-07-15 14:30:00-04:00,97.7874984741211,97.91999816894531,96.97750091552734,97.58000183105469,97.58000183105469,3484835
2020-07-15 15:30:00-04:00,97.56749725341797,97.9175033569336,97.47000122070312,97.72750091552734,97.72750091552734,2860105
2020-07-16 09:30:00-04:00,96.5625,97.40499877929688,96.16502380371094,96.57499694824219,96.57499694824219,7306483
2020-07-16 10:30:00-04:00,96.55249786376953,96.91960144042969,95.94999694824219,96.2074966430664,96.2074966430664,4412636
2020-07-16 11:30:00-04:00,96.19750213623047,96.37249755859375,95.90499877929688,96.05500030517578,96.05500030517578,3096196
2020-07-16 12:30:00-04:00,96.06375122070312,96.52745056152344,95.94499969482422,96.4800033569336,96.4800033569336,2719555
2020-07-16 13:30:00-04:00,96.48249816894531,96.73750305175781,96.12750244140625,96.67749786376953,96.67749786376953,2698319
2020-07-16 14:30:00-04:00,96.68000030517578,96.75,96.13249969482422,96.62750244140625,96.62750244140625,2860072
2020-07-16 15:30:00-04:00,96.62517547607422,96.8499984741211,96.34249877929688,96.55750274658203,96.55750274658203,2404451
2020-07-17 09:30:00-04:00,96.98750305175781,97.14749908447266,95.90750122070312,95.97157287597656,95.97157287597656,6422721
2020-07-17 10:30:00-04:00,95.99250030517578,96.52249908447266,95.83999633789062,96.4574966430664,96.4574966430664,2868828
2020-07-17 11:30:00-04:00,96.4625015258789,96.87000274658203,96.2300033569336,96.7249984741211,96.7249984741211,2491794
2020-07-17 12:30:00-04:00,96.72750091552734,96.77249908447266,96.25250244140625,96.52014923095703,96.52014923095703,2207318
2020-07-17 13:30:00-04:00,96.5199966430664,96.625,96.25250244140625,96.3550033569336,96.3550033569336,1781378
2020-07-17 14:30:00-04:00,96.35749816894531,96.58499908447266,96.29499816894531,96.4625015258789,96.4625015258789,2128270
2020-07-17 15:30:00-04:00,96.46499633789062,96.68000030517578,96.27749633789062,96.2874984741211,96.2874984741211,2502000
2020-07-20 09:30:00-04:00,96.41625213623047,97.10747528076172,96.0625,96.9375,96.9375,5290614
2020-07-20 10:30:00-04:00,96.94499969482422,97.43000030517578,96.83000183105469,97.34249877929688,97.34249877929688,3430856
2020-07-20 11:30:00-04:00,97.35250091552734,97.6449966430664,97.18002319335938,97.19329833984375,97.19329833984375,2391185
2020-07-20 12:30:00-04:00,97.19249725341797,97.56500244140625,97.19000244140625,97.53874969482422,97.53874969482422,1706851
2020-07-20 13:30:00-04:00,97.5425033569336,97.7249984741211,97.43499755859375,97.69999694824219,97.69999694824219,1806699
2020-07-20 14:30:00-04:00,97.69999694824219,98.125,97.55750274658203,98.12000274658203,98.12000274658203,2845628
2020-07-20 15:30:00-04:00,98.11624908447266,98.5,98.1125259399414,98.35749816894531,98.35749816894531,2956799
2020-07-21 09:30:00-04:00,99.17250061035156,99.25,98.0374984741211,98.1624984741211,98.1624984741211,6904472
2020-07-21 10:30:00-04:00,98.18000030517578,98.31500244140625,97.61750030517578,97.83499908447266,97.83499908447266,3287206
2020-07-21 11:30:00-04:00,97.83875274658203,97.9800033569336,97.34500122070312,97.6199722290039,97.6199722290039,3021632
2020-07-21 12:30:00-04:00,97.61125183105469,97.7125015258789,97.27749633789062,97.57872772216797,97.57872772216797,2031734
2020-07-21 13:30:00-04:00,97.56500244140625,98.20999908447266,97.55249786376953,98.0250015258789,98.0250015258789,2392353
2020-07-21 14:30:00-04:00,98.03997802734375,98.04875183105469,97.2074966430664,97.28752136230469,97.28752136230469,2632905
2020-07-21 15:30:00-04:00,97.32250213623047,97.44004821777344,96.74250030517578,96.99250030517578,96.99250030517578,3439632
2020-07-22 09:30:00-04:00,96.69249725341797,97.9749984741211,96.69249725341797,97.36499786376953,97.36499786376953,6424825
2020-07-22 10:30:00-04:00,97.35749816894531,97.51000213623047,96.7699966430664,97.2385025024414,97.2385025024414,3560214
2020-07-22 11:30:00-04:00,97.26750183105469,97.34500122070312,96.95999908447266,97.09500122070312,97.09500122070312,1790610
2020-07-22 12:30:00-04:00,97.10250091552734,97.15247344970703,96.84500122070312,96.89555358886719,96.89555358886719,1552623
2020-07-22 13:30:00-04:00,96.89749908447266,96.94750213623047,96.60250091552734,96.8375015258789,96.8375015258789,1851349
2020-07-22 14:30:00-04:00,96.83499908447266,97.22000122070312,96.71007537841797,96.86000061035156,96.86000061035156,2113008
2020-07-22 15:30:00-04:00,96.86747741699219,97.4625015258789,96.85250091552734,97.27249908447266,97.27249908447266,2000916
2020-07-23 09:30:00-04:00,96.99837493896484,97.07749938964844,95.91500091552734,96.27167510986328,96.27167510986328,5882535
2020-07-23 10:30:00-04:00,96.26625061035156,96.44747161865234,95.5875015258789,95.94000244140625,95.94000244140625,4121850
2020-07-23 11:30:00-04:00,95.9375,96.0,94.79750061035156,94.90247344970703,94.90247344970703,5199898
2020-07-23 12:30:00-04:00,94.88999938964844,95.00199890136719,94.1624984741211,94.59657287597656,94.59657287597656,5062081
2020-07-23 13:30:00-04:00,94.58499908447266,94.69750213623047,92.08257293701172,92.88385009765625,92.88385009765625,10627192
2020-07-23 14:30:00-04:00,92.875,93.3125,92.00975036621094,92.46499633789062,92.46499633789062,8396598
2020-07-23 15:30:00-04:00,92.4529037475586,92.95500183105469,92.16297149658203,92.88249969482422,92.88249969482422,5427226
2020-07-24 09:30:00-04:00,90.98750305175781,91.59249877929688,89.1449966430664,91.44750213623047,91.44750213623047,17360265
2020-07-24 10:30:00-04:00,91.44499969482422,92.90499877929688,90.69002532958984,92.70249938964844,92.70249938964844,7732096
2020-07-24 11:30:00-04:00,92.7074966430664,92.73750305175781,91.73500061035156,92.27999877929688,92.27999877929688,4527245
2020-07-24 12:30:00-04:00,92.28250122070312,92.30999755859375,91.3949966430664,91.93250274658203,91.93250274658203,3454327
2020-07-24 13:30:00-04:00,91.94000244140625,92.86750030517578,91.77249908447266,92.76625061035156,92.76625061035156,3357131
2020-07-24 14:30:00-04:00,92.77249908447266,92.97000122070312,92.14749908447266,92.375,92.375,4091269
2020-07-24 15:30:00-04:00,92.37000274658203,92.78997802734375,92.25250244140625,92.61250305175781,92.61250305175781,3660362
2020-07-27 09:30:00-04:00,93.70999908447266,94.875,93.48999786376953,94.25,94.25,9602743
2020-07-27 10:30:00-04:00,94.24725341796875,94.54000091552734,93.65750122070312,93.68374633789062,93.68374633789062,3456093
2020-07-27 11:30:00-04:00,93.6812515258789,94.03500366210938,93.4800033569336,93.88249969482422,93.88249969482422,2959410
2020-07-27 12:30:00-04:00,93.89250183105469,94.39749908447266,93.76000213623047,94.38999938964844,94.38999938964844,2151854
2020-07-27 13:30:00-04:00,94.38972473144531,94.7446517944336,94.32499694824219,94.6875,94.6875,2454973
2020-07-27 14:30:00-04:00,94.69499969482422,94.78250122070312,94.29000091552734,94.6875,94.6875,3726195
2020-07-27 15:30:00-04:00,94.67500305175781,94.90499877929688,94.62999725341797,94.80374908447266,94.80374908447266,2789374
2020-07-28 09:30:00-04:00,94.36750030517578,94.54965209960938,93.47750091552734,93.68000030517578,93.68000030517578,8616762
2020-07-28 10:30:00-04:00,93.67749786376953,94.18295288085938,93.48249816894531,93.94999694824219,93.94999694824219,3486022
2020-07-28 11:30:00-04:00,93.95590209960938,94.125,93.54875183105469,93.8656997680664,93.8656997680664,2130911
2020-07-28 12:30:00-04:00,93.86962127685547,94.02249908447266,93.72250366210938,93.9625015258789,93.9625015258789,1406431
2020-07-28 13:30:00-04:00,93.97250366210938,94.37999725341797,93.96499633789062,93.98500061035156,93.98500061035156,2331479
2020-07-28 14:30:00-04:00,93.98615264892578,94.20249938964844,93.52749633789062,93.69000244140625,93.69000244140625,2857132
2020-07-28 15:30:00-04:00,93.6762466430664,93.82749938964844,93.24749755859375,93.2699966430664,93.2699966430664,2872511
2020-07-29 09:30:00-04:00,93.75,94.81999969482422,93.7125015258789,94.62000274658203,94.62000274658203,6187353
2020-07-29 10:30:00-04:00,94.63749694824219,94.75749969482422,94.37750244140625,94.63249969482422,94.63249969482422,2416765
2020-07-29 11:30:00-04:00,94.63162231445312,94.63749694824219,94.08999633789062,94.32672119140625,94.32672119140625,1988000
2020-07-29 12:30:00-04:00,94.32527160644531,94.47250366210938,94.12014770507812,94.30000305175781,94.30000305175781,1616086
2020-07-29 13:30:00-04:00,94.2925033569336,94.7686996459961,94.04252624511719,94.71707153320312,94.71707153320312,2098810
2020-07-29 14:30:00-04:00,94.72219848632812,95.14414978027344,94.44249725341797,94.90750122070312,94.90750122070312,3979380
2020-07-29 15:30:00-04:00,94.91124725341797,95.2300033569336,94.81500244140625,95.06749725341797,95.06749725341797,2312317
2020-07-30 09:30:00-04:00,94.1875,95.04499816894531,93.76750183105469,94.19999694824219,94.19999694824219,6588142
2020-07-30 10:30:00-04:00,94.19750213623047,94.95747375488281,94.11750030517578,94.71499633789062,94.71499633789062,3808406
2020-07-30 11:30:00-04:00,94.72000122070312,95.96499633789062,94.66999816894531,95.7300033569336,95.7300033569336,4406640
2020-07-30 12:30:00-04:00,95.73374938964844,95.94999694824219,95.40750122070312,95.64852142333984,95.64852142333984,3174110
2020-07-30 13:30:00-04:00,95.64875030517578,95.8375015258789,95.2249984741211,95.6875,95.6875,3227122
2020-07-30 14:30:00-04:00,95.68499755859375,96.13749694824219,95.62249755859375,96.0374984741211,96.0374984741211,4728155
2020-07-30 15:30:00-04:00,96.03500366210938,96.29750061035156,95.88990020751953,96.22000122070312,96.22000122070312,3873750
2020-07-31 09:30:00-04:00,102.88375091552734,103.0,100.82499694824219,101.44499969482422,101.44499969482422,27460424
2020-07-31 10:30:00-04:00,101.44000244140625,102.95500183105469,101.3949966430664,102.65252685546875,102.65252685546875,9986159
2020-07-31 11:30:00-04:00,102.66500091552734,103.05500030517578,102.23502349853516,102.6624984741211,102.6624984741211,7067254
2020-07-31 12:30:00-04:00,102.66374969482422,102.9000015258789,102.0374984741211,102.8949966430664,102.8949966430664,6610931
2020-07-31 13:30:00-04:00,102.89250183105469,103.3324966430664,102.76002502441406,103.27249908447266,103.27249908447266,7364929
2020-07-31 14:30:00-04:00,103.27249908447266,105.59249877929688,103.20999908447266,105.3072509765625,105.3072509765625,15906665
2020-07-31 15:30:00-04:00,105.30687713623047,106.41500091552734,105.25,106.29499816894531,106.29499816894531,13870559
2020-08-03 09:30:00-04:00,108.19999694824219,111.63642120361328,107.89250183105469,109.82747650146484,109.82747650146484,30554552
2020-08-03 10:30:00-04:00,109.82644653320312,110.31999969482422,109.06999969482422,109.81749725341797,109.81749725341797,12960756
2020-08-03 11:30:00-04:00,109.83125305175781,109.91500091552734,109.22750091552734,109.709228515625,109.709228515625,5892359
2020-08-03 12:30:00-04:00,109.7074966430664,109.79499816894531,108.84500122070312,109.02749633789062,109.02749633789062,6788084
2020-08-03 13:30:00-04:00,109.0374984741211,109.6500015258789,108.6500015258789,109.5531997680664,109.5531997680664,6001700
2020-08-03 14:30:00-04:00,109.5562515258789,109.90750122070312,109.01499938964844,109.20874786376953,109.20874786376953,7583880
2020-08-03 15:30:00-04:00,109.24500274658203,109.50982666015625,108.7699966430664,108.91500091552734,108.91500091552734,4603171
2020-08-04 09:30:00-04:00,109.13249969482422,110.79000091552734,108.38749694824219,110.45999908447266,110.45999908447266,12899590
2020-08-04 10:30:00-04:00,110.47125244140625,110.76597595214844,109.375,109.61499786376953,109.61499786376953,8488869
2020-08-04 11:30:00-04:00,109.60375213623047,110.125,109.5,109.8125,109.8125,4432612
2020-08-04 12:30:00-04:00,109.8125,110.07499694824219,109.61750030517578,109.83999633789062,109.83999633789062,3283643
2020-08-04 13:30:00-04:00,109.84124755859375,110.17749786376953,109.4375,109.4574966430664,109.4574966430664,3591658
2020-08-04 14:30:00-04:00,109.44999694824219,109.49250030517578,108.98999786376953,109.33125305175781,109.33125305175781,5523603
2020-08-04 15:30:00-04:00,109.3375015258789,109.73750305175781,109.13749694824219,109.66500091552734,109.66500091552734,2920428
2020-08-05 09:30:00-04:00,109.37750244140625,110.39250183105469,108.89749908447266,110.10679626464844,110.10679626464844,9021790
2020-08-05 10:30:00-04:00,110.0999984741211,110.11499786376953,109.23249816894531,109.49749755859375,109.49749755859375,4657957
2020-08-05 11:30:00-04:00,109.49749755859375,109.60749816894531,109.32499694824219,109.37999725341797,109.37999725341797,2421523
2020-08-05 12:30:00-04:00,109.36750030517578,109.4749984741211,109.01499938964844,109.32205200195312,109.32205200195312,2745852
2020-08-05 13:30:00-04:00,109.32499694824219,109.46375274658203,109.15249633789062,109.35749816894531,109.35749816894531,1821846
2020-08-05 14:30:00-04:00,109.36000061035156,109.9175033569336,109.33000183105469,109.72374725341797,109.72374725341797,3913698
2020-08-05 15:30:00-04:00,109.72374725341797,110.12249755859375,109.69000244140625,110.08474731445312,110.08474731445312,3239225
2020-08-06 09:30:00-04:00,110.40499877929688,111.44999694824219,109.79750061035156,111.1290512084961,111.1290512084961,9472963
2020-08-06 10:30:00-04:00,111.1300277709961,111.53250122070312,110.5999984741211,111.23750305175781,111.23750305175781,5384288
2020-08-06 11:30:00-04:00,111.23249816894531,111.98750305175781,111.13749694824219,111.91500091552734,111.91500091552734,4522926
2020-08-06 12:30:00-04:00,111.91000366210938,112.42500305175781,111.73249816894531,112.29499816894531,112.29499816894531,5000555
2020-08-06 13:30:00-04:00,112.29750061035156,113.36750030517578,112.22000122070312,113.2750015258789,113.2750015258789,6621400
2020-08-06 14:30:00-04:00,113.26752471923828,114.4124984741211,113.23999786376953,114.28375244140625,114.28375244140625,10222652
2020-08-06 15:30:00-04:00,114.2925033569336,114.3458251953125,113.45249938964844,113.95249938964844,113.95249938964844,6575029
2020-08-07 09:30:00-04:00,113.20500183105469,113.48500061035156,112.03250122070312,112.36912536621094,112.36912536621094,13452504
2020-08-07 10:30:00-04:00,112.375,113.3470230102539,112.36750030517578,112.59110260009766,112.59110260009766,6019199
2020-08-07 11:30:00-04:00,112.58502197265625,112.86250305175781,112.11000061035156,112.38555145263672,112.38555145263672,4178541
2020-08-07 12:30:00-04:00,112.38480377197266,112.58247375488281,110.72750091552734,111.31999969482422,111.31999969482422,6483706
2020-08-07 13:30:00-04:00,111.32350158691406,111.72250366210938,110.2925033569336,110.55874633789062,110.55874633789062,5785186
2020-08-07 14:30:00-04:00,110.56747436523438,111.6875,110.375,111.06112670898438,111.06112670898438,6117154
